date,UNH,HD,MCD,MSFT,AMGN,CAT,BA,HON,CVX,TRV,JNJ,AAPL,AXP,PG,WMT,JPM,IBM,NKE,MRK,MMM,DIS,KO,CSCO,VZ,WBA,INTC
1992-05-27,2.12153,4.533226,6.037685,1.491495,5.417284,3.52705,12.405364,7.278091,5.731558,7.852889,5.676617,0.437365,3.601981,6.043695,8.12299,4.796138,10.819864,1.401028,8.361273,9.758342,9.144594,5.257674,0.398183,4.983106,2.244276,0.880066
1992-05-28,2.203859,4.63378,6.221659,1.543374,5.612813,3.52705,12.476247,7.199833,5.802194,7.866404,5.849544,0.431921,3.62177,6.051003,8.357871,4.779484,10.849627,1.368307,8.614652,9.835999,9.358683,5.302359,0.412751,4.95463,2.390243,0.897846
1992-05-29,2.248189,4.734332,6.271833,1.569313,5.612813,3.571416,12.440807,7.262442,5.761831,7.825853,5.826989,0.433735,3.601981,6.007159,8.29915,4.862752,10.804979,1.380205,8.509073,9.900703,9.297516,5.242776,0.444314,4.911918,2.426736,0.888956
1992-06-01,2.226025,4.74271,6.305283,1.611465,5.589808,3.623173,12.476247,7.262442,5.771919,7.785311,5.894657,0.418242,3.700937,6.094852,8.338295,4.929362,10.790101,1.404002,8.677992,9.913648,9.450432,5.332145,0.471021,4.940393,2.435859,0.906735
1992-06-02,2.197526,4.658917,6.338735,1.593631,5.5323,3.652753,12.192695,7.622431,5.721465,7.704219,5.556318,0.410968,3.700937,6.021771,8.338295,4.979323,10.790101,1.389129,8.420083,9.771284,9.542184,5.272568,0.458882,4.911918,2.417614,0.908958
1992-06-03,2.276687,4.717571,6.204934,1.595252,5.60131,3.645358,12.369922,7.591131,5.761831,7.785311,5.420978,0.393693,3.839473,6.072928,8.534031,5.029284,10.685918,1.401028,8.420083,9.745401,9.572766,5.242776,0.454026,4.897679,2.371999,0.915625
1992-06-04,2.241855,4.692437,6.154757,1.590389,5.566806,3.608386,12.476247,7.606781,5.832464,7.839375,5.413461,0.396421,3.799895,6.021771,8.631895,5.062592,10.596621,1.359382,8.462508,9.706573,9.114008,5.093838,0.456454,4.911918,2.353753,0.893402
1992-06-05,2.181693,4.642158,6.221659,1.569313,5.5323,3.534443,12.72436,7.591131,5.872829,7.893439,5.420978,0.399148,3.740519,5.882916,8.49489,5.045936,10.760326,1.347485,8.377666,9.900703,8.930505,5.227884,0.44917,4.926157,2.31726,0.888956
1992-06-08,2.143695,4.63378,6.221659,1.533647,5.348275,3.52705,12.759802,7.450258,5.862736,7.947499,5.443536,0.394602,3.799895,5.963311,8.475314,5.062592,10.834747,1.365791,8.335246,9.887765,9.083428,5.198095,0.451598,4.99734,2.28989,0.900068
1992-06-09,2.0772,4.583504,6.138033,1.491495,5.129743,3.52705,12.511699,7.434607,5.842558,7.893439,5.428497,0.392784,3.780102,5.875612,8.483465,5.045936,10.790101,1.356864,8.271624,9.758342,8.961091,5.155062,0.446742,4.968869,2.253397,0.904513
1992-06-10,2.048702,4.549984,6.054409,1.459072,5.060732,3.475289,12.299028,7.215481,5.862736,7.893439,5.293162,0.390966,3.839473,5.809837,8.385506,5.079243,10.730568,1.344962,8.144362,9.771284,8.838755,5.095294,0.444314,4.968869,2.226029,0.891178
1992-06-11,2.108866,4.61702,5.95406,1.400709,5.175749,3.356981,12.547137,7.246788,5.923282,7.893439,5.428497,0.391875,3.780102,5.809837,8.444274,5.045936,10.953807,1.374718,8.356455,9.861878,8.991673,5.110236,0.44917,4.99734,2.244276,0.888956
1992-06-12,2.127863,4.583504,5.987513,1.459072,5.198751,3.349589,12.440807,7.215481,5.812281,8.015085,5.413461,0.39733,3.740519,5.846381,8.483465,4.995979,11.07287,1.368767,8.356455,9.991303,8.961091,5.050466,0.456454,5.025817,2.31726,0.880066
1992-06-15,2.115197,4.642158,5.987513,1.473663,5.233257,3.349589,12.476247,7.152874,5.782011,7.961017,5.323238,0.382782,3.740519,5.802532,8.601016,4.962673,11.206817,1.377693,8.314041,10.030133,9.022256,5.020581,0.457668,5.011582,2.31726,0.862287
1992-06-16,2.137363,4.650537,6.004234,1.4153,5.175749,3.327405,12.405364,7.152874,5.721465,7.974534,5.308199,0.358233,3.681145,5.714838,8.581424,4.91271,11.087755,1.353889,8.271624,10.030133,8.930505,4.87116,0.447956,5.011582,2.31726,0.862287
1992-06-17,2.0677,4.499711,5.937336,1.408005,5.037729,3.172125,12.228143,7.121571,5.691195,7.988054,5.1879,0.345504,3.661355,5.437134,8.463872,4.646258,11.028224,1.324133,8.017107,9.97836,8.838755,4.706796,0.429746,5.05429,2.280768,0.848953
1992-06-18,2.02337,4.441055,6.020961,1.405573,4.991723,3.209099,11.944593,6.886796,5.620557,7.961017,5.263084,0.329139,3.661355,5.393287,8.503057,4.712873,11.251469,1.344962,8.101946,9.939529,8.808168,4.736679,0.417607,5.05429,2.299014,0.906735
1992-06-19,2.03287,4.374021,6.08786,1.429891,5.014727,3.223886,11.944593,6.824189,5.620557,7.961017,5.338278,0.325502,3.681145,5.422519,8.542239,4.762829,11.311007,1.341986,8.186789,9.939529,8.930505,4.826334,0.427318,5.097005,2.31726,0.937849
1992-06-22,1.988539,4.449433,6.054409,1.444482,5.152745,3.149943,11.873701,6.698976,5.549923,7.947499,5.428497,0.321864,3.76031,5.524829,8.483465,4.712873,11.340767,1.339011,8.568552,9.939529,8.869339,4.811391,0.424891,5.082771,2.31726,0.960072
1992-06-23,1.956875,4.541606,6.071134,1.429891,5.244759,3.179521,11.873701,6.589408,5.529742,8.042114,5.398426,0.329139,3.76031,5.495598,8.444274,4.762829,11.415177,1.350914,8.398872,9.913648,8.594084,4.796447,0.441886,5.040056,2.381121,0.977852
1992-06-24,1.931543,4.365639,6.08786,1.405573,5.187251,3.172125,11.661041,6.652019,5.539831,8.157245,5.263084,0.334594,3.700937,5.466365,8.326727,4.746178,11.623539,1.315207,8.165572,9.900703,8.563502,4.766564,0.445528,5.082771,2.335506,0.973408
1992-06-25,1.937875,4.273466,6.154757,1.3618,5.221755,3.075999,11.48382,6.667671,5.469194,8.293654,5.263084,0.331866,3.700937,5.437134,8.30713,4.829445,11.564012,1.359839,8.123154,9.913648,8.808168,4.826334,0.438244,5.082771,2.399368,0.966739
1992-06-26,1.972707,4.298607,6.171484,1.298574,5.290765,3.03903,11.342051,6.714624,5.428835,8.34822,5.383385,0.329139,3.680932,5.393287,8.385506,4.946019,11.57889,1.419351,8.05953,9.900703,8.685837,4.751623,0.435816,5.068529,2.40849,0.982296
1992-06-29,2.070867,4.48295,6.305283,1.405573,5.612813,3.127761,11.058499,6.824189,5.509558,8.457342,5.47361,0.340049,3.760953,5.364053,8.503057,4.952733,11.742602,1.458034,8.292831,9.97836,8.747002,4.826334,0.458882,5.097005,2.490598,1.026745
1992-06-30,2.102533,4.508089,6.154757,1.3618,5.60131,3.179521,11.306608,6.730277,5.408652,8.743808,5.383385,0.349141,3.720941,5.378669,8.424687,4.986313,11.653306,1.478863,8.271624,10.043065,8.838755,4.781506,0.456454,5.068529,2.472352,1.01341
1992-07-01,2.159528,4.608639,6.255109,1.403141,5.612813,3.112971,11.661041,6.824189,5.36829,8.689239,5.488649,0.356415,3.760953,5.422519,8.405095,5.087043,11.697954,1.481839,8.420083,10.198374,8.991673,4.930929,0.473449,5.082771,2.508845,1.031189
1992-07-02,2.18486,4.637967,6.221659,1.359369,5.670321,3.075999,11.661041,6.824189,5.358198,8.730157,5.488649,0.336412,3.760953,5.583292,8.483465,5.221355,11.534243,1.443156,8.398872,9.939529,8.838755,5.00564,0.463737,5.097005,2.490598,0.993408
1992-07-06,2.254521,4.650537,6.188207,1.352073,5.819843,3.03903,11.767378,6.636365,5.438921,8.730157,5.623988,0.336412,3.880981,5.744068,8.679386,5.087043,11.683076,1.493741,8.653393,10.068953,8.575843,5.080352,0.471021,5.186578,2.517968,1.01341
1992-07-07,2.210191,4.52485,6.037685,1.322892,5.773836,2.994665,11.696487,6.448543,5.378379,8.539191,5.563833,0.321864,3.820967,5.714838,8.444274,5.053467,11.519361,1.422328,8.526132,10.043065,8.483956,5.020581,0.4431,5.244369,2.527091,0.997853
1992-07-08,2.200692,4.612831,5.903886,1.335051,5.68182,2.965089,11.448374,6.401589,5.438921,8.607394,5.684134,0.332775,3.860978,5.714838,8.503057,5.036678,11.653306,1.574081,8.632178,10.043065,8.453329,5.080352,0.444314,5.273262,2.545336,1.01341
1992-07-09,2.29252,4.713386,6.104584,1.342346,5.796839,3.098183,11.342051,6.47985,5.489377,8.375503,5.669096,0.333684,3.800962,5.714838,8.640204,5.137408,11.608659,1.565156,8.632178,10.056015,8.392073,5.155062,0.456454,5.3455,2.590951,1.022299
1992-07-10,2.191193,4.73852,6.288559,1.352073,5.750832,3.179521,11.058499,6.589408,5.519651,8.389142,5.639021,0.332775,3.840974,5.802532,8.601016,5.221355,11.623539,1.62169,8.547338,10.030133,8.453329,5.095294,0.454026,5.388839,2.682183,1.00452
1992-07-13,2.245022,4.713386,6.221659,1.3618,5.842845,3.164732,11.235717,6.652019,5.539831,8.552831,5.639021,0.341868,3.820967,5.846381,8.640204,5.070257,11.653306,1.618715,8.547338,10.081893,8.361448,5.035526,0.456454,5.417737,2.654814,1.008965
1992-07-14,2.321017,4.751089,6.171484,1.383686,5.888851,3.181045,11.164828,6.667671,5.650831,8.552831,5.563833,0.345504,3.940998,5.875612,8.69898,5.087043,11.653306,1.612765,8.483712,10.081893,8.790237,4.960811,0.471021,5.417737,2.700429,1.035634
1992-07-15,2.343183,4.763659,6.171484,1.390982,5.900354,3.26261,11.306608,6.745927,5.620557,8.525547,5.59391,0.349141,3.880981,5.977922,8.620607,4.952733,11.817021,1.615739,8.462508,10.224259,8.97401,4.841276,0.481947,5.446629,2.709552,1.035634
1992-07-16,2.279854,4.751089,6.171484,1.405573,5.86585,3.321929,11.48382,6.730277,5.620557,8.457342,5.623988,0.354597,3.900986,5.977922,8.640204,4.784843,11.936085,1.618715,8.504924,10.301914,8.91275,4.841276,0.483161,5.446629,2.682183,1.031189
1992-07-17,2.254521,4.763659,6.171484,1.366665,5.796839,3.247782,11.412934,6.652019,5.560016,8.334577,5.578874,0.32732,3.880981,5.934079,8.620607,4.81842,11.311007,1.618715,8.483712,10.237199,8.790237,4.886102,0.478306,5.475525,2.67306,0.995631
1992-07-20,2.203859,4.725951,6.020961,1.34721,5.727829,3.18846,11.448374,6.573757,5.549923,8.198169,5.518723,0.325502,3.820967,5.84884,8.561832,4.952733,11.057989,1.651447,8.377666,10.185431,8.75961,4.901046,0.483161,5.504416,2.654814,0.991186
1992-07-21,2.248189,4.776227,6.104584,1.395846,5.704825,3.166215,11.377495,6.652019,5.489377,8.239086,5.488649,0.332775,3.820967,5.951705,8.581424,4.835211,11.162175,1.660374,8.335246,10.185431,8.820868,4.945869,0.492873,5.432184,2.618322,1.00452
1992-07-22,2.203859,4.713386,5.970785,1.3618,5.980867,3.11431,11.271162,6.573757,5.438921,8.170885,5.533758,0.321864,3.800962,5.84884,8.581424,4.684109,11.013346,1.615739,8.377666,10.185431,8.75961,4.85622,0.475878,5.403286,2.627444,0.982296
1992-07-23,2.210191,4.776227,5.669737,1.381255,5.923357,3.11431,11.342051,6.761585,5.570103,8.089041,5.503688,0.325502,3.820967,5.878233,8.659794,4.566587,11.04311,1.615739,8.335246,10.17249,8.698358,4.85622,0.488018,5.432184,2.618322,1.022299
1992-07-24,2.29252,4.801364,5.85371,1.4153,5.808339,3.20329,11.271162,6.824189,5.519651,7.938991,5.533758,0.333684,3.700937,5.819448,8.601016,4.583376,11.04311,1.609789,8.356455,10.185431,8.728984,4.841276,0.502585,5.403286,2.618322,1.035634
1992-07-27,2.27352,4.914488,5.836985,1.420164,5.923357,3.247782,11.129384,6.777234,5.509558,8.048117,5.669096,0.329139,3.640922,5.731278,8.601016,4.600164,10.998466,1.64252,8.632178,10.211321,8.75961,4.826334,0.492873,5.446629,2.600075,1.008965
1992-07-28,2.267187,5.015038,5.903886,1.439617,5.992367,3.26261,11.058499,6.824189,5.580195,8.129964,5.864583,0.338231,3.680932,5.760669,8.640204,4.667323,11.162175,1.663348,8.653393,10.392506,8.698358,4.901046,0.505013,5.489971,2.590951,1.053413
1992-07-29,2.336851,4.964763,5.987513,1.439617,6.038374,3.284855,11.058499,7.043317,5.630649,8.375503,5.894657,0.343686,3.700937,5.804757,8.757753,4.633743,11.236583,1.710958,8.695805,10.327792,8.851494,5.00564,0.509869,5.489971,2.572706,1.044524
1992-07-30,2.336851,5.027608,5.937336,1.422595,6.003869,3.284855,11.164828,7.012009,5.711377,8.416417,5.969841,0.343686,3.680932,5.892931,8.757753,4.650531,11.355647,1.693105,8.801851,10.366622,8.91275,4.960811,0.511083,5.461079,2.572706,1.048967
1992-07-31,2.330517,5.052745,5.870434,1.4153,6.026873,3.277439,11.342051,6.9494,5.761831,8.389142,5.924733,0.340049,3.680932,5.951705,8.757753,4.684109,11.281237,1.707982,8.801851,10.353679,8.820868,5.00564,0.518366,5.489971,2.618322,1.062303
1992-08-03,2.387514,5.191006,5.719911,1.434754,6.164893,3.247782,11.448374,6.996359,5.771919,8.457342,6.014958,0.332775,3.660924,5.96641,8.777345,4.650531,11.296113,1.740714,8.97153,10.444271,8.820868,5.140118,0.517152,5.518868,2.600075,1.082304
1992-08-04,2.393847,5.140729,5.719911,1.437186,6.187895,3.210705,11.412934,7.074619,5.849503,8.402781,5.984882,0.330957,3.600909,5.922319,8.757753,4.616952,11.221706,1.719885,9.013947,10.444271,8.698358,5.095294,0.517152,5.518868,2.618322,1.077859
1992-08-05,2.352682,5.115592,5.736637,1.400709,6.095882,3.181045,11.448374,6.96506,5.798459,8.239086,5.984882,0.325502,3.600909,5.907625,8.85572,4.49943,10.90916,1.707982,8.929107,10.470159,8.6371,5.080352,0.505013,5.54776,2.67306,1.055635
1992-08-06,2.279854,5.12816,5.686462,1.390982,6.061378,3.136555,11.448374,7.012009,5.747418,8.170885,5.984882,0.320046,3.540895,5.834146,8.934085,4.51622,10.647941,1.699056,8.823064,10.405448,8.6371,5.080352,0.486804,5.518868,2.654814,1.040079
1992-08-07,2.226025,5.12816,5.653012,1.376392,6.107384,3.12914,11.412934,6.996359,5.737214,8.143604,5.999918,0.3155,3.540895,5.863535,8.992864,4.482641,10.512203,1.713934,8.844271,10.379565,8.75961,5.095294,0.486804,5.475525,2.682183,1.0423
1992-08-10,2.257688,5.241283,5.602835,1.378823,6.01537,3.106895,11.341604,7.012009,5.818879,8.21181,5.999918,0.320955,3.540895,5.790061,8.973269,4.381911,10.678102,1.693105,8.823064,10.379565,8.698358,5.155062,0.496515,5.489971,2.663936,1.05119
1992-08-11,2.216523,5.228714,5.75336,1.38855,5.980867,3.062404,11.305943,6.96506,5.89034,8.198169,5.909693,0.316409,3.560901,5.672492,9.012461,4.51622,10.617772,1.678226,8.823064,10.353679,8.75961,5.125178,0.500157,5.504416,2.627444,1.048967
1992-08-12,2.210191,5.178435,5.736637,1.381255,5.911855,2.973426,11.305943,6.996359,5.900548,8.089041,5.877061,0.320955,3.540895,5.613712,8.992864,4.51622,10.663019,1.657397,8.717017,10.301914,8.820868,5.140118,0.488018,5.489971,2.618322,1.026745
1992-08-13,2.191193,5.216144,5.736637,1.378823,5.819843,2.966009,11.234604,6.761585,6.002634,8.075403,5.861953,0.325502,3.48088,5.643104,9.071237,4.53301,10.632857,1.699056,8.823064,10.276031,8.91275,5.170004,0.481947,5.54776,2.637,1.040079
1992-08-14,2.216523,5.1533,5.669737,1.381255,5.68182,2.958595,11.270271,6.698976,5.941382,8.239086,5.997927,0.325502,3.540895,5.672492,9.247563,4.650531,10.663019,1.678226,8.97153,10.379565,8.882124,5.184949,0.475878,5.619998,2.73772,1.06008
1992-08-17,2.194359,5.216144,5.686462,1.352073,5.888851,2.862199,11.37727,6.7776,5.910755,8.143604,6.103685,0.326377,3.580906,5.731278,9.208379,4.616952,10.693182,1.666325,8.823064,10.450014,8.882124,5.184949,0.477092,5.721125,2.756031,1.040079
1992-08-18,2.22919,5.25385,5.78681,1.352073,5.842845,2.884444,11.270271,6.746154,5.961801,8.048117,6.149005,0.326377,3.560901,5.760669,9.208379,4.583376,10.617772,1.678226,8.844271,10.450014,8.790237,5.199887,0.475878,5.721125,2.765187,1.026745
1992-08-19,2.254521,5.25385,5.736637,1.34721,5.86585,2.87703,11.163274,6.683249,5.972006,7.952633,6.118793,0.324553,3.460875,5.701884,9.169196,4.398697,10.451878,1.687154,8.759437,10.450014,8.453329,5.155062,0.475878,5.605548,2.765187,0.995631
1992-08-20,2.254521,5.241283,5.803534,1.369096,5.957863,2.832538,11.163274,6.714702,5.941382,7.952633,6.073468,0.326377,3.460875,5.672492,9.188786,4.51622,10.361383,1.6693,8.780638,10.502198,8.422706,5.214831,0.475878,5.677784,2.829279,1.015631
1992-08-21,2.235524,5.228714,5.686462,1.356937,5.923357,2.832538,10.984948,6.667522,5.818879,7.966276,5.846849,0.325465,3.320841,5.672492,9.071237,4.465855,10.376461,1.675252,8.610969,10.345638,8.269563,5.110236,0.458882,5.721125,2.838438,1.00452
1992-08-24,2.210191,5.178435,5.602835,1.342346,5.727829,2.780633,10.949284,6.478825,5.89034,7.857146,5.937494,0.315437,3.320841,5.643104,8.992864,4.314753,10.270888,1.657397,8.547338,10.280412,8.055167,5.095294,0.43703,5.648891,2.792656,0.980073
1992-08-25,2.251354,5.065317,5.599483,1.369096,5.785337,2.765802,10.735292,6.415921,5.900548,7.76166,5.937494,0.323641,3.360849,5.643104,8.992864,4.230809,10.512203,1.684179,8.653393,10.215185,8.055167,5.095294,0.452812,5.663341,2.85675,1.000075
1992-08-26,2.248189,5.115592,5.716838,1.393414,5.934861,2.825124,10.592629,6.60462,5.869921,7.843502,6.103685,0.322729,3.360849,5.554931,9.090826,4.297966,10.421712,1.684179,8.632178,10.306504,8.300191,5.110236,0.456454,5.663341,2.847593,1.01341
1992-08-27,2.241855,5.256949,5.800663,1.432322,5.992367,2.862199,10.69962,6.746154,5.859713,7.775305,6.088576,0.324553,3.380855,5.599016,8.992864,4.398697,10.542363,1.696081,8.462508,10.215185,8.422706,5.125178,0.451598,5.634446,2.829279,1.026745
1992-08-28,2.210191,5.319834,5.733603,1.446913,5.900354,2.869614,10.66396,6.683249,5.941382,7.925353,6.043249,0.3282,3.360849,5.554931,9.012461,4.415488,10.527285,1.713934,8.377666,10.280412,8.575843,5.184949,0.450384,5.605548,2.810969,1.026745
1992-08-31,2.159528,5.370138,5.700076,1.449345,5.831345,2.862199,10.628293,6.588903,6.002634,7.938991,5.967713,0.335493,3.340846,5.510844,8.953677,4.36512,10.451878,1.722861,8.292398,10.280412,8.453329,5.140118,0.45524,5.605548,2.810969,1.031189
1992-09-01,2.219689,5.470752,5.649781,1.449345,5.934861,2.862199,10.628293,6.60462,6.023053,7.966276,6.088576,0.33914,3.40086,5.496148,8.981449,4.465855,10.572529,1.734763,8.22845,10.306504,8.453329,5.229774,0.468594,5.648891,2.838438,1.05119
1992-09-02,2.241855,5.433022,5.716838,1.466368,5.980867,2.899273,10.735292,6.6518,5.972006,7.966276,6.103685,0.353727,3.460875,5.510844,8.96184,4.51622,10.557447,1.752617,8.185809,10.436967,8.514585,5.214831,0.485589,5.634446,2.829279,1.080082
1992-09-03,2.241855,5.357563,5.834195,1.490685,6.026873,2.93635,10.66396,6.698978,5.931171,7.857146,6.360522,0.348256,3.48088,5.481453,9.040276,4.398697,10.451878,1.731787,8.22845,10.384785,8.606471,5.214831,0.488018,5.677784,2.838438,1.10675
1992-09-04,2.241855,5.319834,5.716838,1.478526,5.934861,2.92152,10.69962,6.683249,5.972006,7.829861,6.330307,0.34461,3.52089,5.452063,8.96184,4.465855,10.376461,1.714382,8.356349,10.384785,8.514585,5.214831,0.488018,5.677784,2.783499,1.088971
1992-09-08,2.219689,5.319834,5.800663,1.493117,5.923357,2.832538,10.556966,6.588903,5.920967,7.748018,6.345414,0.348256,3.52089,5.466757,8.96184,4.230809,10.391545,1.738193,8.22845,10.345638,8.514585,5.214831,0.489231,5.663341,2.728563,1.084527
1992-09-09,2.260854,5.370138,5.850957,1.519866,5.911855,2.862199,10.521294,6.510269,5.920967,7.734379,6.284981,0.357373,3.52089,5.540236,9.079498,4.163653,10.482038,1.750097,8.207129,10.410872,8.6371,5.291583,0.505013,5.692234,2.774343,1.120085
1992-09-10,2.324184,5.445594,5.834195,1.536888,6.026873,2.928935,10.556966,6.636075,5.982215,7.720739,6.330307,0.359196,3.500888,5.701884,9.177544,4.214019,10.557447,1.779862,8.164495,10.42392,9.004635,5.291583,0.519581,5.692234,2.810969,1.142309
1992-09-11,2.387514,5.445594,5.867723,1.532025,6.072879,2.928935,10.592629,6.714702,5.931171,7.734379,6.254766,0.347344,3.48088,5.760669,9.177544,4.130075,10.617772,1.782838,8.185809,10.371736,9.096522,5.306572,0.518366,5.619998,2.820126,1.137863
1992-09-14,2.501506,5.483326,6.085667,1.590389,6.325916,3.143971,10.770955,7.029204,5.941382,7.720739,6.254766,0.361019,3.620915,5.84884,9.25599,4.331541,10.663019,1.83939,8.292398,10.750078,8.97401,5.321561,0.529292,5.576656,2.865906,1.164532
1992-09-15,2.517339,5.470752,6.001841,1.580662,6.245403,3.09948,10.485635,7.013479,5.951592,7.652534,6.103685,0.351903,3.600909,5.716581,9.177544,4.230809,10.316134,1.818554,8.100545,10.645706,8.91275,5.306572,0.517152,5.518868,2.792656,1.133419
1992-09-16,2.571168,5.470752,5.985075,1.563638,6.233904,3.06982,10.200313,6.934852,6.012844,7.652534,6.149005,0.342787,3.620915,5.701884,9.177544,4.214019,10.029577,1.818554,8.015276,10.750078,9.004635,5.366534,0.509869,5.562208,2.792656,1.133419
1992-09-17,2.615499,5.458177,5.968311,1.57823,6.118886,3.09948,10.12898,7.029204,6.114928,7.625252,6.103685,0.335493,3.600909,5.745974,9.197157,4.180443,10.104987,1.827484,8.015276,10.632662,9.004635,5.351544,0.519581,5.504416,2.792656,1.146753
1992-09-18,2.533171,5.558785,5.985075,1.553912,6.233904,3.106895,9.843654,7.013479,6.104721,7.720739,6.209439,0.33914,3.600909,5.731278,9.197157,4.163653,10.074826,1.800696,8.079224,10.567431,9.004635,5.396514,0.529292,5.591102,2.838438,1.160087
1992-09-21,2.558502,5.659398,6.001841,1.539321,6.371923,3.106895,10.12898,6.887681,6.125135,7.693455,6.209439,0.33914,3.580906,5.687191,9.25599,4.130075,10.180394,1.818554,7.930006,10.554384,9.065893,5.366534,0.541432,5.576656,2.792656,1.15342
1992-09-22,2.634497,5.609089,5.934784,1.512571,6.210897,3.06982,10.021985,6.636075,6.09451,7.61161,6.118793,0.333669,3.52089,5.613712,9.15794,4.062921,10.044661,1.797719,7.951325,10.436967,9.004635,5.066725,0.534148,5.54776,2.810969,1.142309
